lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,cell_area_mbppdg_px,cell_area_ppkm2_px,num_nuclei,mbp_area_px,pdgfra_area_px,o4_area_px,ppkm2_area_px,morph_all_num_proc,morph_all_num_branch3_px,morph_all_num_branch4_px,morph_all_avg_segment_len_px,morph_all_convexity_ratio,morph_all_max_r_px,morph_all_AUC,morph_all_Imax,morph_all_Rmax_px,morph_all_CriticalValue,morph_mbppdg_num_proc,morph_mbppdg_num_branch3_px,morph_mbppdg_num_branch4_px,morph_mbppdg_avg_segment_len_px,morph_mbppdg_convexity_ratio,morph_mbppdg_max_r_px,morph_mbppdg_AUC,morph_mbppdg_Imax,morph_mbppdg_Rmax_px,morph_mbppdg_CriticalValue,morph_ppkm2_num_proc,morph_ppkm2_num_branch3_px,morph_ppkm2_num_branch4_px,morph_ppkm2_avg_segment_len_px,morph_ppkm2_convexity_ratio,morph_ppkm2_max_r_px,morph_ppkm2_AUC,morph_ppkm2_Imax,morph_ppkm2_Rmax_px,morph_ppkm2_CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,o4_mean_in,o4_mean_bg,o4_int_ratio,ppkm2_mean_in,ppkm2_mean_bg,ppkm2_int_ratio,ppkm2_nuc_mean_in,ppkm2_nuc_mean_bg,ppkm2_nuc_int_ratio
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,24,clemastine/8/R10,N9_20251215_pPKM2_S25_clemastine_8_R10,29,26908,16012,0,16012,1,0,0,13644,16012,20,56,21,15.04255319148936,1.2913439920059957,111,312.5,14.0,75.0,52.5,0,0,0,0.0,,0,0.0,0.0,,,20,56,21,15.04255319148936,1.2913439920059957,111,312.5,14.0,75.0,52.5,124.95397202098428,107.0,1.1677941310372362,187.33399950037472,197.0,0.9509340076161154,309.4460236886633,197.0,1.5707919984196106,589.7484386709967,199.0,2.963559993321592,807.5282344531809,199.0,4.057930826397894
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,1,77279,58262,57930,21371,1,53753,22785,21847,21371,46,233,37,16.264150943396228,1.391781950499468,210,1207.5,19.0,140.0,102.5,50,238,38,16.349397590361445,1.3997583290177802,209,1232.5,18.0,140.0,102.5,9,53,11,17.314285714285713,1.1216134013382622,115,322.5,10.0,90.0,55.0,510.3599799080981,110.0,4.63963618098271,851.8427035330261,210.0,4.056393826347743,350.2976095430423,198.0,1.7691798461769814,415.76265833648006,206.0,2.0182653317304857,1006.7059695958473,206.0,4.8869221825041125
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,2,40504,37194,25798,36975,4,16927,16392,8269,36975,10,34,8,24.346153846153847,1.0845566489218692,152,442.5,10.0,140.0,72.5,16,139,34,14.02247191011236,1.1937359485231414,153,417.5,9.0,80.0,75.0,14,51,16,17.52777777777778,1.0901960784313725,152,417.5,8.0,100.0,72.5,340.6694629881255,110.0,3.096995118073868,915.5808931185944,210.0,4.35990901485045,296.1990527234201,198.0,1.4959548117344452,657.1023552185836,206.0,3.189817258342639,843.5798457583547,206.0,4.095047794943469
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,3,71755,45119,42133,33971,1,40977,11028,51856,33971,44,173,41,16.297520661157026,1.5306855205124228,181,982.5,22.0,140.0,87.5,37,203,43,14.683823529411764,1.5670139795409774,174,1132.5,22.0,140.0,85.0,50,173,25,14.309734513274336,1.7390715610373555,180,857.5,15.0,100.0,87.5,340.781145520658,110.0,3.0980104138241638,594.3837504533914,210.0,2.8303988116828163,354.41609804393784,198.0,1.7899802931512012,477.466012101332,206.0,2.3177961752491845,963.704255319149,206.0,4.678175996694898
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,4,46372,35757,34532,18663,1,7799,27952,9629,18663,40,252,66,11.496815286624203,1.4488911262130493,187,897.5,16.0,100.0,90.0,49,272,75,10.784883720930232,1.484420247886019,185,887.5,17.0,100.0,90.0,38,161,33,10.212962962962964,1.7253389058565076,165,537.5,9.0,85.0,80.0,276.1972047698423,110.0,2.510883679725839,783.8179378935317,210.0,3.73246637092158,302.92269485481404,198.0,1.5299126002768386,445.66579970355457,206.0,2.163426212153177,762.1218621633957,206.0,3.699620690113572
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,5,112862,100207,93100,77641,1,87534,29083,80001,77641,37,234,38,21.21476510067114,1.2090971688604588,251,1147.5,22.0,190.0,122.5,58,536,107,13.875776397515528,1.2956498388829216,250,1427.5,22.0,180.0,122.5,38,195,42,20.1484375,1.3682847979804484,225,1032.5,18.0,155.0,110.0,555.8221491077753,110.0,5.052928628252503,440.53392015954336,210.0,2.097780572188302,351.1892071244658,198.0,1.773682864264979,520.0208169089984,206.0,2.524372897616497,1358.2877269881028,206.0,6.593629742660693
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,6,12263,9389,7844,7841,1,0,7844,0,7841,12,45,14,12.09375,1.244541484716157,86,232.5,10.0,60.0,40.0,16,59,20,10.390243902439025,1.338347781744008,83,247.5,12.0,55.0,37.5,14,39,12,10.606060606060606,1.3210049738553755,89,277.5,12.0,50.0,42.5,120.49462136542763,110.0,1.0954056487766148,747.6866394696583,210.0,3.5604125689031347,215.92778783683036,198.0,1.090544383014295,523.7777186068804,206.0,2.5426102844994194,630.349764252036,206.0,3.0599503119030875
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,7,10678,10669,10246,8957,1,1549,10196,46,8957,3,9,5,15.3,1.02952479145187,82,152.5,8.0,65.0,37.5,12,36,9,14.03448275862069,1.0720281085301582,83,172.5,6.0,65.0,37.5,6,8,3,22.5,1.0545941721558558,78,172.5,8.0,60.0,35.0,232.4609425435765,110.0,2.1132812958506952,921.7489211455472,210.0,4.389280576883558,245.7608695652174,198.0,1.2412165129556434,649.363295529103,206.0,3.1522490074228298,843.0314868804664,206.0,4.092385858643041
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,8,15739,14212,13996,10155,1,0,13996,0,10155,14,46,6,15.454545454545457,1.114128905150577,103,267.5,9.0,65.0,50.0,13,78,20,12.596153846153848,1.130251500428694,104,297.5,10.0,75.0,50.0,10,22,2,20.058823529411764,1.2000984736582965,95,262.5,10.0,50.0,45.0,121.6920911905432,110.0,1.1062917380958477,985.303015147185,210.0,4.6919191197485,215.9670700816212,198.0,1.090742778190006,531.0207571066704,206.0,2.5777706655663613,796.3504650024474,206.0,3.86577895632256
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,11,10227,7319,0,7319,1,0,0,257,7319,7,13,6,13.615384615384617,1.1549391993441729,73,172.5,10.0,50.0,32.5,0,0,0,0.0,,0,0.0,0.0,,,7,13,6,13.615384615384617,1.1549391993441729,73,172.5,10.0,50.0,32.5,125.53490914059296,110.0,1.1412264467326634,286.2590517830305,210.0,1.3631383418239549,285.07003891050584,198.0,1.439747671265181,607.3382975816369,206.0,2.948244163017655,772.1967545638945,206.0,3.748527934776187
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,12,3845,3823,3728,3011,0,0,3728,0,3011,3,3,0,17.333333333333332,1.0258958932775308,50,77.5,5.0,35.0,22.5,4,15,3,8.090909090909092,1.0493562231759657,50,92.5,7.0,35.0,22.5,5,23,5,10.714285714285714,1.1926270342079044,53,122.5,8.0,35.0,25.0,121.3429244049176,110.0,1.10311749459016,617.0136802575107,210.0,2.9381603821786224,220.56892492806696,198.0,1.1139844693336716,399.9126340570233,206.0,1.941323466296229,,206.0,
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,13,8263,7845,0,7845,1,0,0,0,7845,5,9,3,11.714285714285714,1.038623326959847,72,202.5,19.0,55.0,32.5,0,0,0,0.0,,0,0.0,0.0,,,5,9,3,11.714285714285714,1.038623326959847,72,202.5,19.0,55.0,32.5,119.7825366475462,110.0,1.0889321513413293,263.60407903123007,210.0,1.2552575191963338,225.0670490758445,198.0,1.1367022680598209,736.6732950924155,206.0,3.5760839567592986,820.0965018094089,206.0,3.981050979657325
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,14,21328,19926,14533,18977,2,0,14533,0,18977,7,38,6,14.8,1.0448158185285557,120,317.5,12.0,105.0,57.5,17,75,23,11.288461538461538,1.3077822885846009,117,332.5,8.0,40.0,55.0,5,15,2,24.2,1.0275596775043474,111,242.5,9.0,60.0,52.5,121.557261868915,110.0,1.1050660169901363,725.4124406523085,210.0,3.4543449554871835,205.3798554652213,198.0,1.0372719972990976,663.0354812807387,206.0,3.2186188411686345,813.1386593204775,206.0,3.947275045245037
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,15,31466,21899,12381,19760,1,0,12381,14438,19760,29,134,33,11.51685393258427,1.3695602538928715,118,462.5,14.0,105.0,55.0,25,133,37,8.534090909090908,1.3152410952265567,103,452.5,16.0,70.0,50.0,25,100,22,12.014492753623188,1.3963056680161945,115,522.5,17.0,75.0,55.0,119.66007580254806,110.0,1.0878188709322552,1060.361440917535,210.0,5.049340194845405,299.2036263368984,198.0,1.5111294259439314,515.1421069455226,206.0,2.500689839541372,776.0383048084759,206.0,3.767176236934349
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,16,26941,21342,21294,10226,0,0,21294,7163,10226,18,89,18,13.59016393442623,1.121966076281511,119,357.5,14.0,80.0,57.5,18,103,21,13.059701492537313,1.1241664318587397,119,352.5,14.0,80.0,57.5,20,65,20,10.391304347826088,1.5712888715040094,109,367.5,9.0,75.0,52.5,120.52858213850624,110.0,1.0957143830773295,1168.413872452334,210.0,5.563875583106353,273.9468671679198,198.0,1.383570036201615,389.1880329865992,206.0,1.889262296051452,,206.0,
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,17,38699,19704,0,19704,1,0,0,22856,19704,25,92,27,12.855072463768115,1.4818818514007308,130,477.5,12.0,75.0,62.5,0,0,0,0.0,,0,0.0,0.0,,,25,92,27,12.855072463768115,1.4818818514007308,130,477.5,12.0,75.0,62.5,124.67443158749492,110.0,1.1334039235226812,220.40210109622413,210.0,1.0495338147439244,298.1365512593716,198.0,1.505740157875614,520.176867641088,206.0,2.525130425442175,794.633064516129,206.0,3.857442060757908
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,18,11234,8444,2192,8389,1,0,2192,0,8389,6,16,4,19.75,1.071293225959261,90,152.5,5.0,55.0,42.5,8,50,14,6.242424242424242,1.896441605839416,68,147.5,7.0,25.0,32.5,5,9,5,24.22222222222222,1.0777208248897363,90,152.5,5.0,55.0,42.5,116.73057792515397,110.0,1.061187072046854,367.4908759124088,210.0,1.7499565519638511,217.57389862624348,198.0,1.0988580738699163,608.675272382757,206.0,2.954734331955131,754.4766807995154,206.0,3.6625081592209487
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,19,36709,27344,12477,27241,1,0,12477,0,27241,19,57,7,20.34090909090909,1.194887361029842,175,412.5,5.0,55.0,85.0,33,180,49,7.513761467889908,1.5542197643664342,131,387.5,11.0,70.0,62.5,16,52,6,21.42105263157895,1.1924672368855769,174,427.5,8.0,125.0,85.0,116.3955163838502,110.0,1.058141058035002,477.97162779514304,210.0,2.276055370453062,228.98709040374487,198.0,1.15650045658457,524.6694338794616,206.0,2.5469389994148623,619.7459359033907,206.0,3.0084754170067507
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,21,19240,11797,0,11797,1,0,0,3077,11797,11,28,3,21.714285714285715,1.464016275324235,101,297.5,8.0,70.0,47.5,0,0,0,0.0,,0,0.0,0.0,,,11,28,3,21.714285714285715,1.464016275324235,101,297.5,8.0,70.0,47.5,116.75892175976944,110.0,1.061444743270631,257.28354666440623,210.0,1.225159746020982,293.69455006337137,198.0,1.4833058084008657,530.6878019835551,206.0,2.5761543785609478,674.4174242424242,206.0,3.273870991468079
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,22,30680,14458,8,14458,1,8,0,19169,14458,14,73,24,11.448979591836734,1.586042329506156,136,442.5,11.0,70.0,65.0,2,0,0,2.0,1.0,12,0.0,0.0,5.0,,14,73,24,11.448979591836734,1.586042329506156,136,442.5,11.0,70.0,65.0,234.0,110.0,2.1272727272727274,213.73793055747683,210.0,1.0177996693213185,312.7909383424646,198.0,1.5797522138508313,526.413404343616,206.0,2.5554048754544465,759.8627272727273,206.0,3.6886540158870256
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,23,6962,6394,0,6394,1,0,0,0,6394,6,14,4,17.22222222222222,1.0577103534563654,65,142.5,11.0,45.0,30.0,0,0,0,0.0,,0,0.0,0.0,,,6,14,4,17.22222222222222,1.0577103534563654,65,142.5,11.0,45.0,30.0,115.9127306850172,110.0,1.0537520971365202,235.40710040663123,210.0,1.1209861924125295,214.000938379731,198.0,1.0808128200996514,595.3321864247732,206.0,2.889962070023171,635.0514764565044,206.0,3.0827741575558463
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,24,9046,8530,6985,7835,0,0,6985,0,7835,5,23,7,15.153846153846152,1.0457209847596718,74,152.5,6.0,50.0,35.0,16,40,12,11.483870967741936,1.2339298496778812,72,182.5,7.0,30.0,32.5,9,23,5,10.533333333333331,1.1050414805360562,78,147.5,12.0,50.0,35.0,122.81699882766706,110.0,1.1165181711606096,544.2828919112384,210.0,2.5918232948154207,235.3137162954279,198.0,1.1884531126031712,630.6744431418523,206.0,3.0615264230187003,,206.0,
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,25,114317,23920,14621,21820,1,14621,0,17756,21820,64,319,117,7.85929648241206,2.5089882943143813,229,1022.5,15.0,95.0,112.5,26,85,25,14.158730158730158,2.237124683674167,179,592.5,11.0,60.0,87.5,63,327,123,6.721951219512195,2.5576076993583867,221,972.5,14.0,90.0,107.5,281.2759045208946,110.0,2.557053677462678,193.7636287625418,210.0,0.9226839464882944,294.3201219512195,198.0,1.4864652623798964,464.1357859531773,206.0,2.2530863395785303,762.9234693877551,206.0,3.7035119873192
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,26,13824,8944,0,8944,1,0,0,41,8944,12,32,4,12.75,1.2356887298747763,81,202.5,11.0,50.0,37.5,0,0,0,0.0,,0,0.0,0.0,,,12,32,4,12.75,1.2356887298747763,81,202.5,11.0,50.0,37.5,131.37365831842575,110.0,1.1943059847129611,195.52113148479427,210.0,0.9310530070704488,189.6829268292683,198.0,0.9579945799457996,599.5897808586762,206.0,2.9106300041683317,690.9048514479127,206.0,3.353907045863654
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,26,clemastine/8/R13,N9_20251215_pPKM2_S27_clemastine_8_R13,27,27998,11958,0,11958,1,0,0,15252,11958,19,59,19,12.0,1.3090817862518815,104,332.5,12.0,65.0,50.0,0,0,0,0.0,,0,0.0,0.0,,,19,59,19,12.0,1.3090817862518815,104,332.5,12.0,65.0,50.0,117.56079611975248,110.0,1.0687345101795678,197.36377320622177,210.0,0.9398274914581988,303.98192771084337,198.0,1.5352622611658755,498.12744606121424,206.0,2.418094398355409,658.2837933474876,206.0,3.1955523948907167
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,2,121284,26602,21043,19203,1,21043,0,1375,19203,47,165,47,11.831858407079649,1.8277197203217803,167,907.5,23.0,95.0,80.0,40,141,29,12.804123711340209,2.10112626526636,169,857.5,14.0,95.0,82.5,24,82,25,14.491228070175438,1.536009998437744,145,547.5,17.0,65.0,70.0,291.31692249204013,107.0,2.722588060673272,202.65201864521464,197.0,1.0286904499757088,271.0801011804385,194.0,1.3973201091775178,504.79208330200737,182.0,2.7735828752857548,969.4549646480172,182.0,5.326675629934161
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,3,61633,16763,7854,16050,1,0,7854,1440,16050,12,53,9,18.714285714285715,1.5741215772833026,168,372.5,10.0,95.0,80.0,6,31,6,14.526315789473683,1.1089890501655209,80,182.5,7.0,45.0,37.5,13,37,9,22.5,1.6163862928348909,164,382.5,7.0,155.0,80.0,116.25848595120203,107.0,1.0865279060860005,748.9882862235803,197.0,3.8019709960587833,276.41129831516355,194.0,1.4248005067791936,603.2056314502178,182.0,3.314316656319878,827.7149084568439,182.0,4.547884112400241
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,5,22667,9313,0,9313,1,0,0,0,9313,7,18,4,16.846153846153847,1.0358638462364438,73,147.5,10.0,55.0,32.5,0,0,0,0.0,,0,0.0,0.0,,,7,18,4,16.846153846153847,1.0358638462364438,73,147.5,10.0,55.0,32.5,116.55825190593794,107.0,1.0893294570648406,243.95500912702676,197.0,1.2383503001371916,212.2541608504241,194.0,1.0940936126310523,731.9144207022442,182.0,4.021507806056287,794.1798436142485,182.0,4.363625514364003
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,6,33407,17970,1793,17970,1,0,1793,0,17970,16,64,10,16.84090909090909,1.3734001112966054,223,447.5,6.0,115.0,107.5,5,25,13,8.6,1.984941438929169,94,122.5,3.0,10.0,45.333333333333336,16,64,10,16.84090909090909,1.3734001112966054,223,447.5,6.0,115.0,107.5,112.45670562047856,107.0,1.0509972487895194,365.2598996095929,197.0,1.8541111655309284,225.6228714524207,194.0,1.163004492022787,645.0459654980523,182.0,3.5442086016376497,966.1963040446304,182.0,5.308770901344123
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,9,29699,20228,0,20228,1,0,0,0,20228,14,46,12,18.93548387096774,1.336414870476567,132,367.5,8.0,80.0,62.5,0,0,0,0.0,,0,0.0,0.0,,,14,46,12,18.93548387096774,1.336414870476567,132,367.5,8.0,80.0,62.5,110.6286335772197,107.0,1.033912463338502,242.4629721178564,197.0,1.230776508212469,202.99896183508008,194.0,1.046386401211753,615.4957484674708,182.0,3.38184477179929,781.7084475454772,182.0,4.295101360139984
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,12,12988,11720,11615,7133,0,0,11615,0,7133,5,37,7,15.772727272727272,1.1098122866894198,85,222.5,14.0,60.0,40.0,6,34,6,17.333333333333332,1.11562634524322,85,232.5,16.0,60.0,40.0,13,21,7,17.36842105263158,1.3096873685686248,78,242.5,16.0,50.0,35.0,109.9056313993174,107.0,1.0271554336384805,1091.4601808006887,197.0,5.540407009140552,198.2487201365188,194.0,1.021900619260406,419.8724402730376,182.0,2.306991430071635,,182.0,
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,13,6395,3477,0,3477,0,0,0,0,3477,9,27,6,10.2,1.3160770779407536,64,162.5,9.0,35.0,30.0,0,0,0,0.0,,0,0.0,0.0,,,9,27,6,10.2,1.3160770779407536,64,162.5,9.0,35.0,30.0,119.03968938740292,107.0,1.1125204615645137,289.94621800402643,197.0,1.4718082132184085,211.48202473396609,194.0,1.090113529556526,493.1486914006328,182.0,2.709608194508971,,182.0,
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,14,128944,62729,62198,15644,1,62198,0,500,15644,67,422,107,14.01968503937008,2.377720033796171,311,2147.5,21.0,140.0,152.5,65,422,105,13.976744186046512,2.395093089809962,310,2212.5,20.0,160.0,152.5,21,87,19,12.086206896551724,2.031194068013296,155,462.5,13.0,65.0,75.0,297.61262420013503,107.0,2.7814263943937854,183.89886655295,197.0,0.933496784532741,235.678,194.0,1.2148350515463917,325.97511517798785,182.0,1.7910720614175155,938.8849089841456,182.0,5.15870829112168
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,15,9392,8252,5857,8174,1,0,5857,0,8174,3,3,1,31.0,1.0524721279689773,73,122.5,7.0,50.0,32.5,8,27,6,12.045454545454543,1.2125661601502475,72,137.5,6.0,45.0,32.5,5,9,2,15.857142857142858,1.0549302666992904,72,157.5,10.0,50.0,32.5,127.2142510906447,107.0,1.1889182344920064,568.0259518524842,197.0,2.883380466256265,196.7514541929229,194.0,1.0141827535717676,696.0797382452739,182.0,3.824613946402604,817.2857720291026,182.0,4.49058116499507
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,28,clemastine/8/R12,N9_20251215_pPKM2_S29_clemastine_8_R12,16,14951,9235,4859,9224,1,0,4859,0,9224,7,27,12,15.38888888888889,1.1743367623172714,90,237.5,15.0,50.0,42.5,4,16,2,19.272727272727277,1.2276188516155588,62,147.5,10.0,45.0,27.5,7,27,12,15.38888888888889,1.1743278404163051,90,207.5,9.0,50.0,42.5,112.58213318895508,107.0,1.052169469055655,476.4505042189751,197.0,2.418530478268909,180.6621548456957,194.0,0.9312482208541016,620.4550081212777,182.0,3.409093451215812,832.7345635202271,182.0,4.575464634726522
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,30,clemastine/8/R4,N9_20251215_pPKM2_S31_clemastine_8_R4,1,115124,75600,73843,25086,1,73843,0,31935,25086,41,290,59,18.84269662921348,1.678637566137566,293,1642.5,14.0,155.0,142.5,45,289,60,19.363128491620117,1.7185786059612962,293,1632.5,17.0,185.0,142.5,43,152,34,11.345794392523365,2.497687953440166,228,827.5,12.0,100.0,112.5,456.90898257113065,112.0,4.079544487242238,190.2116005291005,199.0,0.9558371885884448,299.6543601281789,197.0,1.5210881224780657,353.02791005291004,201.0,1.756357761457264,1083.2464669304693,201.0,5.389285905126713
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,30,clemastine/8/R4,N9_20251215_pPKM2_S31_clemastine_8_R4,2,77306,45769,39883,27862,1,39883,561,36587,27862,51,249,52,13.069767441860463,1.8547269986235224,244,1152.5,15.0,150.0,120.0,47,242,51,13.550632911392404,1.9038437429481232,235,1067.5,11.0,160.0,115.0,48,172,43,10.983471074380166,2.6388629674825927,264,947.5,10.0,75.0,130.0,396.6964370784545,112.0,3.5419324739147724,464.8645276292335,199.0,2.3360026514031835,355.05644445904653,197.0,1.802316976949475,415.28477790644325,201.0,2.066093422420116,759.1849824012514,201.0,3.777039713439062
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,30,clemastine/8/R4,N9_20251215_pPKM2_S31_clemastine_8_R4,3,23762,19616,7554,19534,1,0,7554,0,19534,7,23,4,20.94117647058824,1.06902528548124,117,247.5,7.0,90.0,55.0,7,21,1,19.214285714285715,1.4563145353455125,96,275.0,7.0,55.0,45.0,6,22,4,22.8,1.0682911846012082,117,222.5,7.0,90.0,55.0,117.5861541598695,112.0,1.0498763764274062,455.3506751389992,199.0,2.2881943474321567,197.89717577487764,197.0,1.004554191750648,647.1675163132137,201.0,3.219738887130416,783.4280063291139,201.0,3.8976517727816615
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,30,clemastine/8/R4,N9_20251215_pPKM2_S31_clemastine_8_R4,4,21148,13210,0,13210,1,0,0,1704,13210,20,62,12,14.511111111111113,1.2444360333081,147,302.5,7.0,80.0,70.0,0,0,0,0.0,,0,0.0,0.0,,,20,62,12,14.511111111111113,1.2444360333081,147,302.5,7.0,80.0,70.0,141.95919757759273,112.0,1.2674928355142208,200.0801665404996,199.0,1.0054279725653248,254.74917491749176,197.0,1.293143019885745,458.45049205147615,201.0,2.2808482191615727,519.4924982138605,201.0,2.5845397921087585
C:\Users\JackM\5C_signalling\ppkm2\N9_20251215_pPKM2.lif,N9_20251215_pPKM2,30,clemastine/8/R4,N9_20251215_pPKM2_S31_clemastine_8_R4,6,23170,11236,0,11236,1,0,0,0,11236,10,29,7,13.88,1.2694909220363118,118,292.5,15.0,50.0,57.5,0,0,0,0.0,,0,0.0,0.0,,,10,29,7,13.88,1.2694909220363118,118,292.5,15.0,50.0,57.5,129.77055891776433,112.0,1.158665704622896,231.5885546457814,199.0,1.16376158113458,212.123175507298,197.0,1.0767673883619189,561.9870060519758,201.0,2.7959552539899293,705.8699780861944,201.0,3.511790935752211
